salary_min: None
salary_max: None
salary_currency: None

name: Back-end Developer (e-commerce/RTB)
link: https://rostov.hh.ru/vacancy/37325163?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Начальник Отдела оперативного аудита (со знанием SQL, Python)
link: https://rostov.hh.ru/vacancy/37308652?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Distributed Systems Engineer/Developer (Ruby)
link: https://rostov.hh.ru/vacancy/37056071?query=Python
salary_min: 5500
salary_max: 6500
salary_currency: USD

name: Team Lead инфраструктурной безопасности
link: https://rostov.hh.ru/vacancy/37323540?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Тестировщик ПО
link: https://rostov.hh.ru/vacancy/36619892?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Software Developer (PyCharm For Data Science)
link: https://rostov.hh.ru/vacancy/35336501?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Инженер по автоматизированному тестированию
link: https://rostov.hh.ru/vacancy/37310359?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Deployment Engineer/ Infrastructure support specialist
link: https://rostov.hh.ru/vacancy/37327944?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Менеджер по организации тестирования
link: https://rostov.hh.ru/vacancy/37193176?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Тестировщик / QA Engineer
link: https://rostov.hh.ru/vacancy/37310156?query=Python
salary_min: 65000
salary_max: None
salary_currency: руб

name: Инженер-геодезист
link: https://rostov.hh.ru/vacancy/37303169?query=Python
salary_min: 60000
salary_max: 80000
salary_currency: руб

name: Java developer middle/senior
link: https://rostov.hh.ru/vacancy/36846919?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA automation engineer (Инженер по автоматизации тестирования Python)
link: https://rostov.hh.ru/vacancy/37311931?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps
link: https://rostov.hh.ru/vacancy/36023774?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Software Developer (IntelliJ IDEA)
link: https://rostov.hh.ru/vacancy/18782702?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Lead System Analyst
link: https://rostov.hh.ru/vacancy/36883856?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик отдела анализа балансовых рисков
link: https://rostov.hh.ru/vacancy/35369669?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный аналитик
link: https://rostov.hh.ru/vacancy/36875853?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps-инженер
link: https://rostov.hh.ru/vacancy/37182826?query=Python
salary_min: 250000
salary_max: None
salary_currency: руб

name: Product analyst
link: https://rostov.hh.ru/vacancy/31265958?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Data Scientist (новостной мониторинг)
link: https://rostov.hh.ru/vacancy/37300195?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор (NIX)
link: https://rostov.hh.ru/vacancy/37182462?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Java Developer (RubyMine)
link: https://rostov.hh.ru/vacancy/29854292?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Python-разработчик в Лавку
link: https://rostov.hh.ru/vacancy/37304028?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Проверяющий преподаватель по курсу Python-разработчик
link: https://rostov.hh.ru/vacancy/37312819?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель группы продуктовой разработки (Python)
link: https://rostov.hh.ru/vacancy/37307291?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Учитель робототехники
link: https://rostov.hh.ru/vacancy/37304801?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный аналитик
link: https://rostov.hh.ru/vacancy/36672010?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер в Управление стратегии банковского бизнеса Департамента стратегии и развития бизнеса
link: https://rostov.hh.ru/vacancy/37280480?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Product Analyst / Data Analyst (ЖД)
link: https://rostov.hh.ru/vacancy/36880392?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Бэкенд-разработчик в биоинформатические проекты
link: https://rostov.hh.ru/vacancy/37315089?query=Python
salary_min: 80000
salary_max: 200000
salary_currency: руб

name: Developer DWH (Data Engineer)
link: https://rostov.hh.ru/vacancy/37312606?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Full-stack разработчик
link: https://rostov.hh.ru/vacancy/37312574?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Golang developer
link: https://rostov.hh.ru/vacancy/36854662?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Архитектор 1С (промышленное и гражданское строительство)
link: https://rostov.hh.ru/vacancy/35943224?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор СУБД Oracle
link: https://rostov.hh.ru/vacancy/36915264?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор Hadoop
link: https://rostov.hh.ru/vacancy/37314440?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист web-front-end
link: https://rostov.hh.ru/vacancy/36665736?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик C++ в группу разработки производительности
link: https://rostov.hh.ru/vacancy/36879143?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эксперт по компьютерному моделированию материалов
link: https://rostov.hh.ru/vacancy/37310973?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Software Engineer (IntelliJ IDEA: Kotlin coverage)
link: https://rostov.hh.ru/vacancy/36431627?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Analyst in Marketplace
link: https://rostov.hh.ru/vacancy/37314251?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Lead Data Scientist в Дивизион Особенные Решения (Блок Розничный Бизнес)
link: https://rostov.hh.ru/vacancy/36874620?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DSP Algorithm Engineer
link: https://rostov.hh.ru/vacancy/37314610?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA-инженер/тестировщик ПО
link: https://rostov.hh.ru/vacancy/37298854?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: C++ (Linuх) разработчик на проект "Умная колонка"
link: https://rostov.hh.ru/vacancy/35769546?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Бизнес-Аналитик
link: https://rostov.hh.ru/vacancy/37307680?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления BI
link: https://rostov.hh.ru/vacancy/37311202?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/37171922?query=Python
salary_min: 150000
salary_max: 160000
salary_currency: руб

name: Тестировщик/QA
link: https://rostov.hh.ru/vacancy/37291286?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист-разработчик
link: https://rostov.hh.ru/vacancy/37306481?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: Программист
link: https://rostov.hh.ru/vacancy/37305668?query=Python
salary_min: 100000
salary_max: None
salary_currency: руб

name: Программист (в иностранную компанию)
link: https://rostov.hh.ru/vacancy/37312881?query=Python
salary_min: 170000
salary_max: None
salary_currency: руб

name: Application Security Engineer
link: https://rostov.hh.ru/vacancy/37106743?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Автотестировщик (Sberbank.DS)
link: https://rostov.hh.ru/vacancy/36865989?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Python Developer
link: https://rostov.hh.ru/vacancy/32876723?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий инженер (L2, L3, git, docker, PHP, Zabbix)
link: https://rostov.hh.ru/vacancy/36692344?query=Python
salary_min: 104400
salary_max: 104400
salary_currency: руб

name: Разработчик ETL
link: https://rostov.hh.ru/vacancy/37315256?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Начальник отдела симуляционных моделей
link: https://rostov.hh.ru/vacancy/35240594?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Software Engineer (JVM Runtime)
link: https://rostov.hh.ru/vacancy/26949605?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Data/ML Engineer
link: https://rostov.hh.ru/vacancy/37304438?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Java разработчик (нового решения SDC)
link: https://rostov.hh.ru/vacancy/36858060?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Backend разработчик на Python (Django)
link: https://rostov.hh.ru/vacancy/37285641?query=Python
salary_min: 140000
salary_max: None
salary_currency: руб

name: Senior QA automation Engineer (Android)
link: https://rostov.hh.ru/vacancy/34662292?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Младший инженер-программист
link: https://rostov.hh.ru/vacancy/37292930?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по тестированию Security Operations Center (SOC)
link: https://rostov.hh.ru/vacancy/36873498?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор инфраструктуры JSOC
link: https://rostov.hh.ru/vacancy/36424163?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps инженер
link: https://rostov.hh.ru/vacancy/37072718?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python developer (Data Engineer)
link: https://rostov.hh.ru/vacancy/33647219?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/37300599?query=Python
salary_min: 100000
salary_max: 130000
salary_currency: руб

name: R&D Analyst
link: https://rostov.hh.ru/vacancy/35494275?query=Python
salary_min: 180000
salary_max: None
salary_currency: руб

name: BI developer на платформе Qlik
link: https://rostov.hh.ru/vacancy/36877049?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий аналитик данных/Data scientist
link: https://rostov.hh.ru/vacancy/37302886?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps -инженер (senior/middle)
link: https://rostov.hh.ru/vacancy/37162322?query=Python
salary_min: 190000
salary_max: None
salary_currency: руб

name: Инженер-консультант по мониторингу
link: https://rostov.hh.ru/vacancy/36616424?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Business Development (Strategy, Analytics, Project Management, Market Research) – Analyst
link: https://rostov.hh.ru/vacancy/36577460?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Business Development Intern (Strategy, Analytics, Project Management, Market Research)
link: https://rostov.hh.ru/vacancy/36560061?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный аналитик/Разработчик
link: https://rostov.hh.ru/vacancy/35302037?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер по Linux/ UNIX-системам
link: https://rostov.hh.ru/vacancy/33899243?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный инженер / разработчик UCMDB (дискаверинг)
link: https://rostov.hh.ru/vacancy/34944036?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по эконометрическому моделированию
link: https://rostov.hh.ru/vacancy/37313457?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Middle/senior developer С++
link: https://rostov.hh.ru/vacancy/36446447?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления клиентской аналитики
link: https://rostov.hh.ru/vacancy/36851537?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Clojure Software Engineer
link: https://rostov.hh.ru/vacancy/37308463?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python разработчик (middle+)
link: https://rostov.hh.ru/vacancy/37292663?query=Python
salary_min: 150000
salary_max: None
salary_currency: руб

name: Сетевой инженер (Wifi, NetOps) в Направление внутренних сетевых сервисов
link: https://rostov.hh.ru/vacancy/36393427?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий системный инженер Machine Learning платформы / DevOps
link: https://rostov.hh.ru/vacancy/36414878?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: IT auditor
link: https://rostov.hh.ru/vacancy/28099593?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик в Delivery Club
link: https://rostov.hh.ru/vacancy/37307322?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик C/C++/Python
link: https://rostov.hh.ru/vacancy/35216674?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Сетевой инженер (NetOps) в Направление внутренних сетевых сервисов
link: https://rostov.hh.ru/vacancy/36393249?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик SAS/ Риск-технолог
link: https://rostov.hh.ru/vacancy/37302136?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Marketing Copyeditor/Technical Copyeditor
link: https://rostov.hh.ru/vacancy/36140347?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Engineer / ETL Developer
link: https://rostov.hh.ru/vacancy/36989089?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик данных
link: https://rostov.hh.ru/vacancy/36602511?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior/ Middle Backend Developer (Kotlin/Java)
link: https://rostov.hh.ru/vacancy/37169349?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Главный инженер (Управление экспертизы кибербезопасности)
link: https://rostov.hh.ru/vacancy/37305402?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Стажер, Группа по расследованию мошенничества и содействия в спорных ситуациях (Forensic)
link: https://rostov.hh.ru/vacancy/36168412?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Бизнес-аналитик (команда Самозанятые)
link: https://rostov.hh.ru/vacancy/37299421?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления по аналитике данных
link: https://rostov.hh.ru/vacancy/37303929?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior DevOps Engineer
link: https://rostov.hh.ru/vacancy/37300709?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления (математическое моделирование)
link: https://rostov.hh.ru/vacancy/37242017?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA engineer
link: https://rostov.hh.ru/vacancy/37287136?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Software Development Engineer in Test / SDET (Python)
link: https://rostov.hh.ru/vacancy/37287189?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эконометрист / Аналитик
link: https://rostov.hh.ru/vacancy/37307515?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик отдела методологии
link: https://rostov.hh.ru/vacancy/24312953?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Developer С++
link: https://rostov.hh.ru/vacancy/37311429?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель группы SRE
link: https://rostov.hh.ru/vacancy/37302100?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps engineer
link: https://rostov.hh.ru/vacancy/36876502?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер-программист
link: https://rostov.hh.ru/vacancy/37298366?query=Python
salary_min: 120000
salary_max: None
salary_currency: руб

name: Системный инженер
link: https://rostov.hh.ru/vacancy/36627609?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps Expert - Cloud Software Development
link: https://rostov.hh.ru/vacancy/35441100?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Head of Information Security
link: https://rostov.hh.ru/vacancy/37095005?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Automation Engineer ( Python )
link: https://rostov.hh.ru/vacancy/36571112?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий инженер отдела технической поддержки(2 линия)
link: https://rostov.hh.ru/vacancy/37217167?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший DevOps инженер (BigData проект в сфере медицины)
link: https://rostov.hh.ru/vacancy/37047323?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python developer
link: https://rostov.hh.ru/vacancy/37186472?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Engineer
link: https://rostov.hh.ru/vacancy/36562428?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Security Architect
link: https://rostov.hh.ru/vacancy/37302937?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior Python developer
link: https://rostov.hh.ru/vacancy/37292986?query=Python
salary_min: 200000
salary_max: None
salary_currency: руб

name: Инженер по нагрузочному тестированию/Load testing
link: https://rostov.hh.ru/vacancy/37291750?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Software Development Engineer in Test C#
link: https://rostov.hh.ru/vacancy/37292755?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик-тестировщик
link: https://rostov.hh.ru/vacancy/36896160?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data scientist
link: https://rostov.hh.ru/vacancy/37292440?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Программист SQL
link: https://rostov.hh.ru/vacancy/37278723?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python/C++ DevTools
link: https://rostov.hh.ru/vacancy/36167370?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Team Lead/Руководитель группы разработки ДБО
link: https://rostov.hh.ru/vacancy/36876899?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Customer Journey Expert
link: https://rostov.hh.ru/vacancy/37289358?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Full-Stack developer (Vue.js / Python)
link: https://rostov.hh.ru/vacancy/36598699?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер Devops
link: https://rostov.hh.ru/vacancy/37293964?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Qa Engineer
link: https://rostov.hh.ru/vacancy/35704998?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Engineer (automation)
link: https://rostov.hh.ru/vacancy/36929137?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший сетевой инженер
link: https://rostov.hh.ru/vacancy/36865267?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий аналитик (портфельный анализ)
link: https://rostov.hh.ru/vacancy/36789920?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA automation инженер
link: https://rostov.hh.ru/vacancy/37285227?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик
link: https://rostov.hh.ru/vacancy/33195505?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps инженер / DevOps Engineer
link: https://rostov.hh.ru/vacancy/32873174?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик Python (Проект "Система мониторинга")
link: https://rostov.hh.ru/vacancy/36619237?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Automation QA / Инженер по автоматизации тестирования
link: https://rostov.hh.ru/vacancy/37280528?query=Python
salary_min: 100000
salary_max: 200000
salary_currency: руб

name: Начальник отдела технологий и бизнес процессов
link: https://rostov.hh.ru/vacancy/36861040?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Engineer (Automation QA Engineer)
link: https://rostov.hh.ru/vacancy/36585559?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Backend разработчик (Middle\Senior)
link: https://rostov.hh.ru/vacancy/37100046?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Devops инженер проекта "ДБО"
link: https://rostov.hh.ru/vacancy/30544022?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Postdoctoral Research​er (The Theory of​ Modern Quantum Algorithms)
link: https://rostov.hh.ru/vacancy/37292888?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Firmware Engineering Intern (SberDevices)
link: https://rostov.hh.ru/vacancy/36990827?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Технический писатель со знанием программирования и Linux
link: https://rostov.hh.ru/vacancy/37164708?query=Python
salary_min: 90000
salary_max: 130000
salary_currency: руб

name: Инженер-программист С++ Qt (GUI)
link: https://rostov.hh.ru/vacancy/37286438?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Engineer (Retail)
link: https://rostov.hh.ru/vacancy/37291165?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Junior DevOps
link: https://rostov.hh.ru/vacancy/35208972?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления планирования движения
link: https://rostov.hh.ru/vacancy/36822423?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Senior QA Engineer (Python)
link: https://rostov.hh.ru/vacancy/30755737?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Hadoop администратор
link: https://rostov.hh.ru/vacancy/37293284?query=Python
salary_min: 160000
salary_max: None
salary_currency: руб

name: DevOps-инженер (отдел внедрения)
link: https://rostov.hh.ru/vacancy/36282733?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Frontend developer (Vue.js / TypeScript)
link: https://rostov.hh.ru/vacancy/36955453?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Менеджер (Отдел безопасности банковских систем)
link: https://rostov.hh.ru/vacancy/36750425?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор баз данных PostgreSQL
link: https://rostov.hh.ru/vacancy/35120948?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Администратор инструментов DevOps и тестирования
link: https://rostov.hh.ru/vacancy/35675647?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик-разработчик в коммерческий департамент
link: https://rostov.hh.ru/vacancy/37293514?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps инженер (Kubernetes)
link: https://rostov.hh.ru/vacancy/36858521?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Менеджер проектов (анализ и автоматизация отчетности)
link: https://rostov.hh.ru/vacancy/37286118?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps Engineer (на Кипр)
link: https://rostov.hh.ru/vacancy/37282961?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер-программист (Алгоритмист)
link: https://rostov.hh.ru/vacancy/29785870?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Tech Lead with Python Experience, Financial Software Solutions
link: https://rostov.hh.ru/vacancy/37167260?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эксперт отдела систем больших данных
link: https://rostov.hh.ru/vacancy/36486722?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA Automation Team Lead / Руководитель группы тестировщиков (Selenium WebDriver)
link: https://rostov.hh.ru/vacancy/37292427?query=Python
salary_min: 160000
salary_max: None
salary_currency: руб

name: Руководитель направления предсказания дорожной ситуации
link: https://rostov.hh.ru/vacancy/36811573?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Вирусный аналитик в группу поддержки MDR сервиса в Anti-Malware Research
link: https://rostov.hh.ru/vacancy/36623724?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий администратор (Hadoop)
link: https://rostov.hh.ru/vacancy/36862530?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор Linux
link: https://rostov.hh.ru/vacancy/37291780?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор (мониторинг инфраструктуры)
link: https://rostov.hh.ru/vacancy/37287758?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Marketing Analyst (Ozon Performance)
link: https://rostov.hh.ru/vacancy/34729813?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Директор/ Эксперт по валидации риск-моделей
link: https://rostov.hh.ru/vacancy/34218446?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps (Big Data)
link: https://rostov.hh.ru/vacancy/35398540?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ведущий специалист группы поддержки систем ДБО (администратор *nix )
link: https://rostov.hh.ru/vacancy/36858550?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик С
link: https://rostov.hh.ru/vacancy/34328906?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель направления систем управления автомобилем
link: https://rostov.hh.ru/vacancy/36811584?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Data Scientist (Risks & Antifraud)
link: https://rostov.hh.ru/vacancy/37283900?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Эксперт по информационный безопасности / IS security Expert
link: https://rostov.hh.ru/vacancy/37292645?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель проектов разработки систем BI
link: https://rostov.hh.ru/vacancy/36711941?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший аудитор
link: https://rostov.hh.ru/vacancy/37283630?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик-разработчик SQL
link: https://rostov.hh.ru/vacancy/36856108?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Старший инженер сопровождения интеграционных решений
link: https://rostov.hh.ru/vacancy/37293798?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Linux инженер
link: https://rostov.hh.ru/vacancy/37164182?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Инженер Linux
link: https://rostov.hh.ru/vacancy/36535750?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Ansible Developer for Integration Platform Administration
link: https://rostov.hh.ru/vacancy/37294664?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: QA mobile automation МТС.Cashback
link: https://rostov.hh.ru/vacancy/36233667?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: DevOps Engineer
link: https://rostov.hh.ru/vacancy/37098517?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Дата инженер / Data engineer
link: https://rostov.hh.ru/vacancy/36678135?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик DWH
link: https://rostov.hh.ru/vacancy/37292249?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Web-аналитик / Продуктовый аналитик
link: https://rostov.hh.ru/vacancy/37278483?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Back-end разработчик c#
link: https://rostov.hh.ru/vacancy/37285167?query=Python
salary_min: 30000
salary_max: 100000
salary_currency: руб

name: Главный специалист (аналитика МСБ)
link: https://rostov.hh.ru/vacancy/37293633?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Специалист по автоматизации релизов и QA на 1С
link: https://rostov.hh.ru/vacancy/36909098?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Full stack разработчик
link: https://rostov.hh.ru/vacancy/35877010?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Разработчик С/С++
link: https://rostov.hh.ru/vacancy/36552589?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Системный администратор
link: https://rostov.hh.ru/vacancy/37194364?query=Python
salary_min: 70000
salary_max: None
salary_currency: руб

name: BI Senior Developer
link: https://rostov.hh.ru/vacancy/36909130?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Прикладной программист Python/Perl
link: https://rostov.hh.ru/vacancy/37268709?query=Python
salary_min: 130000
salary_max: 150000
salary_currency: руб

name: Разработчик
link: https://rostov.hh.ru/vacancy/36886293?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Python разработчик в SOC
link: https://rostov.hh.ru/vacancy/36764530?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Руководитель проекта
link: https://rostov.hh.ru/vacancy/37290051?query=Python
salary_min: 150000
salary_max: 200000
salary_currency: руб

name: Разработчик Go в Clickstream
link: https://rostov.hh.ru/vacancy/37278277?query=Python
salary_min: None
salary_max: None
salary_currency: None

name: Аналитик бизнес-процессов
